[44;1m﹌[0m,[32;42;1m林[0m,□,房,[32m□
海,林,魚村石路,房屋,林路
00,00,00,00,01,02,01,01,01,01,01,01,01,01,00,00,00,00,00,00
00,00,00,00,01,02,01,01,01,01,04,04,04,01,00,00,00,00,00,00
00,00,00,00,01,02,02,01,01,01,01,04,01,01,00,00,00,00,00,00
00,00,00,00,01,01,02,02,02,02,04,04,01,01,00,00,00,00,00,00
00,00,00,01,01,01,01,02,01,01,01,01,01,01,00,00,00,00,00,00
00,00,00,01,01,01,01,02,01,01,01,01,01,01,00,00,00,00,00,00
00,00,02,02,02,02,02,02,02,02,02,03,01,01,00,00,00,00,00,00
00,00,00,01,01,01,01,02,01,01,01,01,01,01,00,00,00,00,00,00
00,00,00,00,00,00,01,02,01,01,01,01,01,01,00,00,00,00,00,00
00,00,00,01,01,01,01,02,01,03,01,01,01,01,00,00,00,00,00,00
00,00,00,01,01,01,03,02,02,02,01,01,01,01,00,00,00,00,00,00
00,00,00,01,01,01,01,01,01,01,01,01,01,01,00,00,00,00,00,00
00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00
