[0m[32;42;1m森[0m,[32m林[37m,[44;1m︷[0m,[44;1m﹏[0m,霧,□
[0m森林,林圍,小湖,河,迷霧,迷霧森林-小徑
01,01,01,01,01,01,01,01,01,04,01,01,01,01,01,01,01,01,01,01
01,04,00,00,00,00,00,00,00,05,00,00,00,00,00,00,00,04,00,01
01,05,05,00,00,00,00,00,00,05,00,00,00,00,00,00,05,05,00,01
01,05,00,05,00,00,00,05,05,05,05,05,00,00,00,05,00,05,00,01
01,05,00,00,05,00,05,02,02,02,02,02,05,00,05,00,00,05,00,01
01,05,00,00,00,05,02,02,02,02,02,02,02,05,00,00,00,05,00,01
01,05,00,00,05,00,05,02,02,02,02,02,05,00,05,00,00,05,00,01
01,05,05,05,00,00,00,05,05,05,05,05,00,00,00,05,05,05,00,01
01,04,00,00,00,00,00,00,00,00,00,00,00,00,00,00,00,04,00,01
01,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,01
01,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,03,01
01,04,00,00,00,04,00,04,00,00,00,04,00,04,00,00,00,04,00,01
01,05,00,00,00,05,00,05,00,00,00,05,00,05,00,00,00,05,00,01
01,05,00,00,00,05,00,05,00,00,00,05,00,05,00,00,00,05,00,01
01,00,05,00,05,00,00,05,00,00,00,05,00,00,05,00,05,00,00,01
01,00,00,05,00,00,00,00,05,00,05,00,00,00,00,05,00,00,00,01
01,00,00,00,05,05,05,05,05,05,05,05,05,05,05,00,00,00,00,01
01,00,00,00,00,00,00,00,00,05,00,00,00,00,00,00,00,00,00,01
01,00,00,00,00,00,00,00,00,05,00,00,00,00,00,00,00,00,00,01
01,01,01,01,01,01,01,01,01,05,01,01,01,01,01,01,01,01,01,01
